name	Host	date
EPI_ISL_19094659|2024-04-01|DB	DB	2024-04-01
EPI_ISL_19101498|2023-04-09|DB	DB	2023-04-09
EPI_ISL_19131357|2023-10-07|DB	DB	2023-10-07
EPI_ISL_19131365|2023-10-07|DB	DB	2023-10-07
EPI_ISL_19131366|2023-11-23|DB	DB	2023-11-23
EPI_ISL_19131385|2023-11-23|DB	DB	2023-11-23
EPI_ISL_19131386|2023-11-24|DB	DB	2023-11-24
EPI_ISL_19131387|2023-11-24|DB	DB	2023-11-24
EPI_ISL_19131388|2023-11-26|DB	DB	2023-11-26
EPI_ISL_19131389|2023-11-22|DB	DB	2023-11-22
EPI_ISL_19131390|2023-11-25|DB	DB	2023-11-25
EPI_ISL_19131391|2023-11-21|DB	DB	2023-11-21
EPI_ISL_19131392|2023-11-24|DB	DB	2023-11-24
EPI_ISL_19131393|2023-11-27|DB	DB	2023-11-27
EPI_ISL_19131394|2023-11-27|DB	DB	2023-11-27
EPI_ISL_19131432|2023-09-11|DB	DB	2023-09-11
EPI_ISL_19131439|2023-09-30|DB	DB	2023-09-30
EPI_ISL_19131440|2023-09-30|DB	DB	2023-09-30
EPI_ISL_19131441|2023-11-14|DB	DB	2023-11-14
EPI_ISL_19131442|2023-11-19|DB	DB	2023-11-19
EPI_ISL_19131443|2023-11-22|DB	DB	2023-11-22
EPI_ISL_19131444|2023-11-21|DB	DB	2023-11-21
EPI_ISL_19131445|2023-11-22|DB	DB	2023-11-22
EPI_ISL_19131446|2023-11-22|DB	DB	2023-11-22
EPI_ISL_19131447|2023-11-22|DB	DB	2023-11-22
EPI_ISL_19131448|2023-11-25|DB	DB	2023-11-25
EPI_ISL_19131449|2023-11-28|DB	DB	2023-11-28
EPI_ISL_19131450|2023-11-28|DB	DB	2023-11-28
EPI_ISL_19134614|2023-10-07|DB	DB	2023-10-07
EPI_ISL_19134615|2023-10-07|DB	DB	2023-10-07
EPI_ISL_19158160|2022-10-11|DB	DB	2022-10-11
EPI_ISL_19158161|2022-10-11|DB	DB	2022-10-11
EPI_ISL_19158162|2022-09-28|DB	DB	2022-09-28
EPI_ISL_19158163|2022-09-28|DB	DB	2022-09-28
EPI_ISL_19158164|2022-09-28|DB	DB	2022-09-28
EPI_ISL_19158165|2022-09-28|DB	DB	2022-09-28
EPI_ISL_19158166|2022-07-25|DB	DB	2022-07-25
EPI_ISL_19158167|2022-04-28|DB	DB	2022-04-28
EPI_ISL_19158168|2022-04-28|DB	DB	2022-04-28
EPI_ISL_19158169|2022-11-23|DB	DB	2022-11-23
EPI_ISL_19158193|2022-10-11|DB	DB	2022-10-11
EPI_ISL_19158194|2022-10-11|DB	DB	2022-10-11
EPI_ISL_19158195|2022-10-11|DB	DB	2022-10-11
EPI_ISL_19158281|2022-09-05|DB	DB	2022-09-05
EPI_ISL_19158282|2022-09-03|DB	DB	2022-09-03
EPI_ISL_19158283|2022-08-09|DB	DB	2022-08-09
EPI_ISL_19158284|2022-08-08|DB	DB	2022-08-08
EPI_ISL_19158285|2022-06-08|DB	DB	2022-06-08
EPI_ISL_19158286|2022-06-07|DB	DB	2022-06-07
EPI_ISL_19158290|2022-09-06|DB	DB	2022-09-06
EPI_ISL_19158302|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158303|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158304|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158305|2022-10-14|DB	DB	2022-10-14
EPI_ISL_19158306|2022-10-09|DB	DB	2022-10-09
EPI_ISL_19158307|2022-09-30|DB	DB	2022-09-30
EPI_ISL_19158308|2022-09-30|DB	DB	2022-09-30
EPI_ISL_19158309|2022-09-30|DB	DB	2022-09-30
EPI_ISL_19158310|2022-09-16|DB	DB	2022-09-16
EPI_ISL_19158311|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158312|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158313|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158314|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158315|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158316|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158317|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158318|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158319|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158320|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158321|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158322|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158323|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158324|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19158325|2022-11-02|DB	DB	2022-11-02
EPI_ISL_19159888|2023-10-18|DB	DB	2023-10-18
EPI_ISL_19159891|2023-11-27|DB	DB	2023-11-27
EPI_ISL_19159892|2023-11-27|DB	DB	2023-11-27
EPI_ISL_19159893|2023-11-27|DB	DB	2023-11-27
EPI_ISL_19159894|2023-11-27|DB	DB	2023-11-27
EPI_ISL_19159895|2023-11-24|DB	DB	2023-11-24
EPI_ISL_19159896|2023-11-24|DB	DB	2023-11-24
EPI_ISL_19159897|2023-11-24|DB	DB	2023-11-24
EPI_ISL_19159898|2023-11-28|DB	DB	2023-11-28
EPI_ISL_19159899|2023-12-02|DB	DB	2023-12-02
EPI_ISL_19159900|2023-12-04|DB	DB	2023-12-04
EPI_ISL_19159901|2023-12-04|DB	DB	2023-12-04
EPI_ISL_19167900|2024-04-06|DB	DB	2024-04-06
EPI_ISL_19167901|2024-04-06|DB	DB	2024-04-06
EPI_ISL_9880019|2022-01-08|DB	DB	2022-01-08
EPI_ISL_9909371|2022-02-07|DB	DB	2022-02-07
EPI_ISL_19014384|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19014386|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19014388|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19014390|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19014392|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19014394|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19014396|2024-01-25|DM	DM	2024-01-25
EPI_ISL_19015123|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19015124|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19015125|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19032063|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19088565|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19088566|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19091159|2024-04-15|DM	DM	2024-04-15
EPI_ISL_19091187|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19091188|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19091189|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19091701|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19091702|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19091703|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19091704|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19091705|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19091706|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19091707|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19091708|2024-03-01|DM	DM	2024-03-01
EPI_ISL_19094444|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094446|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094447|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094448|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094449|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094450|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094451|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094452|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094453|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094454|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094455|2024-03-17|DM	DM	2024-03-17
EPI_ISL_19094456|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094457|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094458|2024-03-24|DM	DM	2024-03-24
EPI_ISL_19094459|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094460|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094463|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094464|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094465|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094466|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094467|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094468|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094469|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094470|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094471|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094472|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094477|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094479|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094480|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094481|2024-04-04|DM	DM	2024-04-04
EPI_ISL_19094482|2024-03-19|DM	DM	2024-03-19
EPI_ISL_19094582|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094583|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094584|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094585|2024-03-10|DM	DM	2024-03-10
EPI_ISL_19094586|2024-03-10|DM	DM	2024-03-10
EPI_ISL_19094587|2024-03-10|DM	DM	2024-03-10
EPI_ISL_19094588|2024-03-10|DM	DM	2024-03-10
EPI_ISL_19094589|2024-03-10|DM	DM	2024-03-10
EPI_ISL_19094590|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094591|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094592|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094593|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094594|2024-03-28|DM	DM	2024-03-28
EPI_ISL_19094595|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094596|2024-04-03|DM	DM	2024-04-03
EPI_ISL_19094601|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094602|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094603|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094604|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094605|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094606|2024-03-13|DM	DM	2024-03-13
EPI_ISL_19094607|2024-03-13|DM	DM	2024-03-13
EPI_ISL_19094608|2024-03-13|DM	DM	2024-03-13
EPI_ISL_19094609|2024-03-19|DM	DM	2024-03-19
EPI_ISL_19094610|2024-03-19|DM	DM	2024-03-19
EPI_ISL_19094611|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094612|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094613|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094615|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094616|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094617|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094618|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094619|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094620|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094621|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094622|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094623|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094624|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094625|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094626|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094629|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094630|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094646|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094647|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094648|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094649|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094665|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094666|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094667|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094668|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094669|2024-03-08|DM	DM	2024-03-08
EPI_ISL_19094672|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094673|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094674|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094675|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094676|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094677|2024-03-16|DM	DM	2024-03-16
EPI_ISL_19094678|2024-03-16|DM	DM	2024-03-16
EPI_ISL_19094679|2024-03-16|DM	DM	2024-03-16
EPI_ISL_19094680|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094681|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094682|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094683|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094684|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094685|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094686|2024-04-02|DM	DM	2024-04-02
EPI_ISL_19094687|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094688|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094689|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094690|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094691|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094692|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094693|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094694|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094695|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094696|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094699|2024-03-27|DM	DM	2024-03-27
EPI_ISL_19094700|2024-03-27|DM	DM	2024-03-27
EPI_ISL_19094701|2024-03-27|DM	DM	2024-03-27
EPI_ISL_19094702|2024-03-27|DM	DM	2024-03-27
EPI_ISL_19094703|2024-03-27|DM	DM	2024-03-27
EPI_ISL_19094704|2024-03-27|DM	DM	2024-03-27
EPI_ISL_19094705|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094706|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094707|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094708|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094709|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094710|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094711|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094712|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094713|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094714|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094715|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094716|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19094717|2024-03-25|DM	DM	2024-03-25
EPI_ISL_19094718|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094719|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094720|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094721|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094722|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094723|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094724|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094725|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094726|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094727|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094728|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094729|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094730|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094731|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094732|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094733|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094734|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094735|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094736|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094737|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094738|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094739|2024-03-14|DM	DM	2024-03-14
EPI_ISL_19094740|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094741|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094742|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094743|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094744|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094745|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094746|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094747|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094748|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094749|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094750|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19094751|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094752|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094753|2024-03-29|DM	DM	2024-03-29
EPI_ISL_19094754|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094755|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094756|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094757|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094758|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19094759|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094760|2024-03-13|DM	DM	2024-03-13
EPI_ISL_19094761|2024-03-13|DM	DM	2024-03-13
EPI_ISL_19094762|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094763|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19094764|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19145035|2024-03-21|DM	DM	2024-03-21
EPI_ISL_19151382|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19151383|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19151384|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19151385|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19151386|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19151387|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19151388|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151389|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151390|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151391|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151392|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151393|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151394|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151395|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151396|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151397|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151398|2024-04-05|DM	DM	2024-04-05
EPI_ISL_19151399|2024-03-20|DM	DM	2024-03-20
EPI_ISL_19159902|2024-03-24|DM	DM	2024-03-24
EPI_ISL_19167904|2024-03-24|DM	DM	2024-03-24
EPI_ISL_19167905|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19167906|2024-04-01|DM	DM	2024-04-01
EPI_ISL_19167907|2024-04-04|DM	DM	2024-04-04
EPI_ISL_19167908|2024-03-20|DM	DM	2024-03-20
EPI_ISL_12799972|2022-04-20|H	H	2022-04-20
EPI_ISL_19027114|2024-03-28|H	H	2024-03-28
EPI_ISL_19162802|2024-05-14|H	H	2024-05-14
EPI_ISL_11897702|2022-03-16|WB	WB	2022-03-16
EPI_ISL_12690319|2022-03-25|WB	WB	2022-03-25
EPI_ISL_12690908|2022-03-28|WB	WB	2022-03-28
EPI_ISL_15004072|2022-04-07|WB	WB	2022-04-07
EPI_ISL_16102159|2022-04-13|WB	WB	2022-04-13
EPI_ISL_16102281|2022-04-17|WB	WB	2022-04-17
EPI_ISL_16102282|2022-04-17|WB	WB	2022-04-17
EPI_ISL_16102932|2022-04-18|WB	WB	2022-04-18
EPI_ISL_16171404|2022-04-21|WB	WB	2022-04-21
EPI_ISL_16171464|2022-04-27|WB	WB	2022-04-27
EPI_ISL_16171465|2022-04-27|WB	WB	2022-04-27
EPI_ISL_16171486|2022-04-28|WB	WB	2022-04-28
EPI_ISL_16171487|2022-04-28|WB	WB	2022-04-28
EPI_ISL_16171495|2022-05-02|WB	WB	2022-05-02
EPI_ISL_16171496|2022-04-30|WB	WB	2022-04-30
EPI_ISL_16171514|2022-05-02|WB	WB	2022-05-02
EPI_ISL_16171516|2022-05-02|WB	WB	2022-05-02
EPI_ISL_16240225|2022-05-09|WB	WB	2022-05-09
EPI_ISL_16240353|2022-05-07|WB	WB	2022-05-07
EPI_ISL_16240372|2022-05-07|WB	WB	2022-05-07
EPI_ISL_16240382|2022-05-07|WB	WB	2022-05-07
EPI_ISL_16240404|2022-05-07|WB	WB	2022-05-07
EPI_ISL_16240434|2022-05-08|WB	WB	2022-05-08
EPI_ISL_16240445|2022-05-08|WB	WB	2022-05-08
EPI_ISL_16240497|2022-05-09|WB	WB	2022-05-09
EPI_ISL_16240640|2022-05-10|WB	WB	2022-05-10
EPI_ISL_16240641|2022-05-10|WB	WB	2022-05-10
EPI_ISL_16243872|2022-05-16|WB	WB	2022-05-16
EPI_ISL_16243883|2022-05-16|WB	WB	2022-05-16
EPI_ISL_16243915|2022-05-16|WB	WB	2022-05-16
EPI_ISL_16243926|2022-05-16|WB	WB	2022-05-16
EPI_ISL_16244008|2022-05-16|WB	WB	2022-05-16
EPI_ISL_16244011|2022-05-13|WB	WB	2022-05-13
EPI_ISL_16244029|2022-05-22|WB	WB	2022-05-22
EPI_ISL_16244030|2022-05-22|WB	WB	2022-05-22
EPI_ISL_16271816|2022-12-01|WB	WB	2022-12-01
EPI_ISL_16969373|2022-12-12|WB	WB	2022-12-12
EPI_ISL_17373074|2022-12-01|WB	WB	2022-12-01
EPI_ISL_17424655|2022-09-15|WB	WB	2022-09-15
EPI_ISL_17471938|2022-09-15|WB	WB	2022-09-15
EPI_ISL_17549523|2022-11-14|WB	WB	2022-11-14
EPI_ISL_17690223|2022-09-14|WB	WB	2022-09-14
EPI_ISL_17690225|2022-09-23|WB	WB	2022-09-23
EPI_ISL_17690227|2022-09-14|WB	WB	2022-09-14
EPI_ISL_17690228|2022-09-23|WB	WB	2022-09-23
EPI_ISL_17851850|2022-08-31|WB	WB	2022-08-31
EPI_ISL_18133337|2022-03-03|WB	WB	2022-03-03
EPI_ISL_18133353|2022-04-12|WB	WB	2022-04-12
EPI_ISL_18133385|2022-04-28|WB	WB	2022-04-28
EPI_ISL_18133411|2022-04-27|WB	WB	2022-04-27
EPI_ISL_18133413|2022-01-06|WB	WB	2022-01-06
EPI_ISL_18133414|2022-04-27|WB	WB	2022-04-27
EPI_ISL_18133417|2022-04-27|WB	WB	2022-04-27
EPI_ISL_18133420|2022-04-19|WB	WB	2022-04-19
EPI_ISL_18133423|2022-04-19|WB	WB	2022-04-19
EPI_ISL_18133426|2022-04-28|WB	WB	2022-04-28
EPI_ISL_18133427|2022-04-06|WB	WB	2022-04-06
EPI_ISL_18133431|2022-04-06|WB	WB	2022-04-06
EPI_ISL_18133434|2022-04-17|WB	WB	2022-04-17
EPI_ISL_18133442|2022-04-17|WB	WB	2022-04-17
EPI_ISL_18133446|2022-04-07|WB	WB	2022-04-07
EPI_ISL_18133450|2022-04-07|WB	WB	2022-04-07
EPI_ISL_18133454|2022-04-18|WB	WB	2022-04-18
EPI_ISL_18133458|2022-04-18|WB	WB	2022-04-18
EPI_ISL_19094435|2024-02-05|WB	WB	2024-02-05
EPI_ISL_19094437|2024-01-31|WB	WB	2024-01-31
EPI_ISL_19094633|2024-03-20|WB	WB	2024-03-20
EPI_ISL_19094663|2024-02-24|WB	WB	2024-02-24
EPI_ISL_19159889|2023-10-23|WB	WB	2023-10-23
EPI_ISL_11628231|2022-02-22|WB	WB	2022-02-22
EPI_ISL_11628233|2022-02-22|WB	WB	2022-02-22
EPI_ISL_11628234|2022-02-22|WB	WB	2022-02-22
EPI_ISL_11897683|2022-03-09|WB	WB	2022-03-09
EPI_ISL_11897696|2022-03-14|WB	WB	2022-03-14
EPI_ISL_11897700|2022-03-15|WB	WB	2022-03-15
EPI_ISL_11971490|2022-03-22|WB	WB	2022-03-22
EPI_ISL_11971502|2022-03-25|WB	WB	2022-03-25
EPI_ISL_12567529|2022-03-25|WB	WB	2022-03-25
EPI_ISL_12690321|2022-03-25|WB	WB	2022-03-25
EPI_ISL_12690907|2022-03-28|WB	WB	2022-03-28
EPI_ISL_13009618|2022-03-25|WB	WB	2022-03-25
EPI_ISL_13009634|2022-03-25|WB	WB	2022-03-25
EPI_ISL_13052417|2022-03-29|WB	WB	2022-03-29
EPI_ISL_13285245|2022-03-29|WB	WB	2022-03-29
EPI_ISL_13285549|2022-03-29|WB	WB	2022-03-29
EPI_ISL_13285550|2022-03-29|WB	WB	2022-03-29
EPI_ISL_13432788|2022-04-04|WB	WB	2022-04-04
EPI_ISL_13432800|2022-04-04|WB	WB	2022-04-04
EPI_ISL_13432826|2022-04-04|WB	WB	2022-04-04
EPI_ISL_13434454|2022-04-06|WB	WB	2022-04-06
EPI_ISL_13434466|2022-04-06|WB	WB	2022-04-06
EPI_ISL_14936999|2022-03-13|WB	WB	2022-03-13
EPI_ISL_14937000|2022-03-12|WB	WB	2022-03-12
EPI_ISL_14937001|2022-03-12|WB	WB	2022-03-12
EPI_ISL_14937002|2022-03-14|WB	WB	2022-03-14
EPI_ISL_14937069|2022-03-08|WB	WB	2022-03-08
EPI_ISL_14937070|2022-03-13|WB	WB	2022-03-13
EPI_ISL_14937071|2022-03-01|WB	WB	2022-03-01
EPI_ISL_14937098|2022-03-10|WB	WB	2022-03-10
EPI_ISL_14937099|2022-03-14|WB	WB	2022-03-14
EPI_ISL_14937100|2022-03-12|WB	WB	2022-03-12
EPI_ISL_14937101|2022-03-01|WB	WB	2022-03-01
EPI_ISL_14937102|2022-03-12|WB	WB	2022-03-12
EPI_ISL_14937103|2022-03-08|WB	WB	2022-03-08
EPI_ISL_14937104|2022-03-12|WB	WB	2022-03-12
EPI_ISL_14937105|2022-03-03|WB	WB	2022-03-03
EPI_ISL_15004053|2022-04-07|WB	WB	2022-04-07
EPI_ISL_15004054|2022-04-07|WB	WB	2022-04-07
EPI_ISL_15004061|2022-04-06|WB	WB	2022-04-06
EPI_ISL_15004070|2022-04-07|WB	WB	2022-04-07
EPI_ISL_15004071|2022-04-07|WB	WB	2022-04-07
EPI_ISL_15004372|2022-04-04|WB	WB	2022-04-04
EPI_ISL_15004373|2022-04-04|WB	WB	2022-04-04
EPI_ISL_15004378|2022-04-11|WB	WB	2022-04-11
EPI_ISL_15004395|2022-04-12|WB	WB	2022-04-12
EPI_ISL_15063618|2022-04-08|WB	WB	2022-04-08
EPI_ISL_15063648|2022-04-08|WB	WB	2022-04-08
EPI_ISL_15063668|2022-04-08|WB	WB	2022-04-08
EPI_ISL_15063669|2022-03-07|WB	WB	2022-03-07
EPI_ISL_15063839|2022-04-15|WB	WB	2022-04-15
EPI_ISL_15063841|2022-04-18|WB	WB	2022-04-18
